Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
NSD2	-0.11073051	-0.119483195	-0.10541942	-0.11822477	-0.11213589	-0.14420752	-0.10858192	-0.10570784	-0.07843617	-0.058591913	-0.09851717	-0.12716825	-0.09129594	-0.09136505	-0.09662799	-0.07412615	-0.10686497	-0.122807756	-0.06660344	-0.08016477	-0.07217767	-0.120642155	-0.07631461	-0.054280054	-0.09958127	-0.07576171	-0.12046802	-0.10805824	-0.1107207	-0.11185439	-0.08913612	-0.09618118	-0.052422494	-0.103739746	-0.058380578	-0.088049725	-0.09494591	-0.10114829	-0.10709275	-0.07635055	-0.12637478	-0.102300055	-0.1691996	-0.11037165	-0.060309645	-0.059479754	-0.0809516	-0.0916697	-0.09669526	-0.10027238	-0.09926066	-0.09127575	-0.099647194	-0.09707036
NUP98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OGG1	-0.045110554	0.06250534	0.11020833	-0.07073923	-0.06429758	0.04111267	-0.054542	-0.04582595	0.11191005	-0.06852152	0.11269788	-0.13195689	0.11216034	-0.05171683	-0.0564747	0.11557509	-0.053184424	-0.07430703	0.11320332	-0.05296608	-0.043046135	-0.085616894	-0.08111944	-0.05589508	-0.07923433	0.11300843	0.047683336	0.107937224	0.05116573	0.04524274	-0.053715184	0.11177452	-0.058996096	0.10543268	0.08191953	0.11601934	0.11641464	0.058805436	-0.060699586	-0.056007065	-0.07748692	-0.046375547	-0.097058445	-0.08785767	-0.046709817	0.060352508	0.107873276	0.11629134	-0.04884826	0.11102248	-0.06540131	-0.060237225	-0.032803454	-0.05783922
ONECUT2	-0.085483976	-0.081970185	-0.09686751	-0.07761465	-0.09963767	-0.06882893	-0.0708501	-0.11478924	-0.06931942	-0.066977836	-0.07406722	-0.057775445	-0.0668857	-0.1198867	-0.07396949	0.0625531	-0.09070369	-0.09324611	0.064488605	-0.049359307	-0.12121254	0.10079344	-0.10616351	-0.1177698	-0.12385942	-0.07315215	-0.111191235	-0.085021436	-0.0794999	-0.09238212	-0.117072396	0.06280074	-0.10805066	-0.06529177	-0.092666745	-0.08979827	-0.0880648	-0.07217418	-0.09362943	-0.103344604	-0.10475348	-0.13841087	-0.10393443	-0.10835766	-0.06719277	-0.09275891	-0.067842074	0.06642778	-0.09739205	-0.08453787	-0.09770008	-0.13562793	-0.061151303	-0.09521287
OSR2	-0.06978617	-0.052262414	-0.08092079	-0.066105984	-0.09026355	-0.067239776	-0.06531932	-0.08404896	0.0656596	-0.06215286	0.06536688	-0.109064974	0.0648647	-0.08833854	-0.06625336	0.06766489	-0.0653888	-0.09902613	0.06759865	-0.04852198	-0.091442294	-0.061433837	-0.09288082	-0.08825351	-0.08853256	0.06507989	-0.088669196	-0.06559704	-0.05417073	-0.068977855	-0.08869365	0.06424133	-0.08136368	0.062470194	-0.07496506	-0.0862537	-0.08418394	-0.08308577	-0.097762175	-0.07014043	-0.09380838	-0.09604534	-0.11593541	-0.10062757	-0.03470006	-0.06445355	0.06350194	0.07053382	-0.08764514	0.066597156	-0.09033902	-0.09384426	-0.037671033	-0.07678309
OTX2	-0.19013214	-0.18065123	-0.17697348	-0.1412961	-0.2086792	-0.17965244	-0.17065626	-0.20726717	0.15353945	-0.15476151	-0.1554055	-0.17477727	0.15256304	-0.19878377	-0.12376209	0.15927014	-0.17728035	-0.19601192	0.1609146	-0.10424544	-0.20748045	-0.13304886	-0.23825942	-0.12895535	-0.20689377	-0.17398083	-0.22908904	0.14662728	-0.16618086	-0.20019314	-0.2266919	0.15445243	-0.17676082	0.14829166	0.16880648	-0.18943132	-0.1899806	-0.16909696	-0.18739396	-0.20933792	-0.21912332	-0.19915323	-0.24393068	-0.24866967	-0.12900552	-0.1606664	-0.15762044	0.16121691	-0.20284103	-0.16534674	-0.20325412	-0.20381638	-0.10530085	-0.21364416
OVOL2	-0.16340101	-0.19562487	-0.3662689	-0.25319934	-0.37489706	-0.14717047	-0.2447666	-0.2670609	-0.35109898	-0.11773426	-0.34342334	-0.25064194	-0.17485866	0.3044345	-0.16017024	-0.1685158	-0.21441978	-0.1904717	-0.18253085	0.18571632	-0.20549855	0.22925828	0.26387206	0.22383301	-0.24654594	-0.21477915	-0.10883049	-0.27597862	-0.3662096	-0.23294951	-0.18329494	0.150792	-0.1987719	-0.40670922	-0.22692066	-0.20963295	-0.28257272	-0.35421813	-0.20232363	0.14417002	0.13114932	0.26718655	-0.36348823	-0.1820773	0.41251138	-0.2683518	-0.179478	-0.27354681	-0.23313792	-0.2510467	-0.20237596	-0.15405412	0.21731915	-0.305509
p65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PADI2	-0.04289658	0.036842883	0.06626739	-0.057917435	-0.056861367	-0.04743487	-0.047517847	-0.060134202	0.064176865	-0.05235501	0.0654288	-0.08727569	0.06799081	-0.0607732	-0.043199714	0.0696709	-0.04265396	-0.0723392	0.06968053	-0.03808195	-0.060655512	-0.045206558	-0.076353654	-0.08191287	-0.065001465	0.06934674	-0.043319687	0.06589509	-0.04420406	-0.042929977	-0.057025194	0.0679053	-0.07409073	0.06689355	0.07586063	0.07015569	0.07020788	-0.046933495	-0.05564527	-0.05402716	-0.061612397	-0.08720073	-0.06809579	-0.055430852	-0.053151876	0.05640433	0.067405306	0.070447676	-0.044592872	0.06669479	-0.058528543	-0.082997605	0.033203024	-0.056543544
PARP1	-0.08404099	-0.08275446	-0.07518965	-0.06993694	-0.08905183	-0.07743607	-0.07735219	-0.068860404	0.06538123	-0.0624861	0.06436345	-0.089697324	-0.07831122	-0.091330424	-0.06313189	0.06543193	-0.082073055	-0.089653	0.067436285	-0.04693155	-0.088217616	-0.05747768	-0.09805905	-0.06384281	-0.08013494	-0.07189524	-0.079013236	0.060471237	-0.06969926	-0.08726055	-0.09164181	0.0660245	-0.06972312	0.063987516	0.07143115	-0.079257675	-0.07415041	-0.06740735	-0.08219197	-0.08346142	-0.10423312	-0.09007455	-0.10604586	-0.11074415	-0.05204404	-0.06551403	-0.064976804	0.070054956	-0.07754266	0.065123364	-0.0802098	-0.08151834	-0.041597042	-0.09678328
PATZ1	-0.10703778	-0.097540595	-0.118820325	-0.076717556	-0.11823806	-0.09363745	-0.11222997	-0.106231295	-0.101307504	-0.091899596	-0.086285226	-0.09997032	-0.09491106	-0.110550515	-0.08336785	-0.102322005	-0.10193843	-0.10896595	0.072951436	-0.065528266	-0.11135252	-0.06681933	-0.1277393	-0.08027762	-0.12966529	-0.10610156	-0.1094922	-0.08422498	-0.096975796	-0.11521674	-0.11863862	-0.09177669	-0.08542971	-0.09267238	0.07311362	-0.11878343	-0.120911814	-0.10562433	-0.124818966	-0.1176748	-0.118404694	-0.11160232	-0.16280822	-0.14287962	-0.055315815	-0.07812979	-0.10939286	-0.08644374	-0.107151754	-0.09649529	-0.12544306	-0.10296594	-0.056962337	-0.12426431
PAX5	-0.23219155	-0.24026501	-0.21182169	-0.15975045	-0.25021797	-0.21540691	-0.21337216	-0.23180975	-0.19816281	-0.17450462	-0.2088753	-0.18299323	-0.20637473	-0.23479871	-0.1689168	-0.17472938	-0.22041549	-0.2001773	-0.17313106	-0.12727371	-0.20309398	-0.13573699	-0.24698739	-0.13238639	-0.22876838	-0.18804944	-0.27277786	-0.18847704	-0.22121893	-0.25642738	-0.2408413	-0.19586802	-0.1703718	-0.19961841	-0.15802945	-0.22116552	-0.21214724	-0.17779882	-0.21129698	-0.22661962	-0.23870464	-0.22189161	-0.25321445	-0.25719452	-0.12794068	-0.14243701	-0.17054151	-0.18229318	-0.23631391	-0.20368293	-0.22228982	-0.20594448	-0.14201348	-0.24591772
PAX6	-0.092718385	-0.12918726	-0.10207708	-0.14126103	-0.12197951	-0.09906574	-0.09924026	-0.14802639	-0.13751104	-0.105388746	-0.09956899	-0.11225558	-0.1142726	-0.09969884	-0.08742218	-0.09887094	-0.16331847	-0.14956452	0.06814071	0.09058776	-0.14480807	0.08553099	-0.10365986	-0.081099175	-0.17652453	-0.09206905	-0.14615141	-0.11489353	-0.11600554	-0.14817248	-0.17038415	-0.08952442	-0.11200395	-0.106728025	-0.15575765	-0.13056305	-0.0870285	-0.12902085	-0.09806738	-0.092263855	-0.10049025	-0.10886681	-0.16303438	-0.12690237	-0.113602966	-0.11679693	-0.058079876	-0.11481237	-0.15115948	-0.10982052	-0.15760829	-0.16859846	-0.120128885	-0.12616374
PAX8	-0.20579745	0.11644754	-0.12996894	-0.19423546	-0.14999926	0.17305842	0.17227565	-0.10189161	-0.18072404	-0.20676719	0.07383669	-0.2585219	0.105997376	-0.21799514	-0.1773412	0.1332396	-0.11461279	-0.2195482	0.14781299	-0.15642342	-0.11946643	-0.1948562	-0.19609267	0.111209996	-0.1933505	-0.20276362	-0.12533717	0.097005546	-0.14232367	-0.24475373	0.14225137	0.15376101	-0.16802031	-0.15144514	0.1740132	-0.16069123	0.192645	0.21776578	-0.28353304	-0.199999	-0.16339602	-0.16142415	-0.13557294	-0.10402052	0.13666233	-0.17522724	0.13608149	0.1254319	0.11594647	0.27997816	0.23854895	-0.10460386	0.17436717	-0.120144494
PBX1	-0.15524642	-0.17402424	-0.12834053	-0.09589086	-0.18263568	-0.13941662	-0.13846423	-0.1388453	-0.11123816	-0.11212601	-0.14905863	-0.10829738	-0.12411842	-0.15640089	-0.09549235	-0.13234934	-0.15607993	-0.11680779	-0.12530513	-0.07021798	-0.1550608	-0.07879752	-0.17578009	-0.070004694	-0.11216429	-0.14051954	-0.18481189	-0.13799274	-0.12459813	-0.18062441	-0.15751165	-0.14997593	-0.10201995	-0.14781313	-0.10767317	-0.16402565	-0.17472407	-0.1362786	-0.118946105	-0.165314	-0.13385582	-0.16275813	-0.16060376	-0.15159903	-0.07715033	-0.12769541	-0.13475548	-0.12285289	-0.14782195	-0.13874087	-0.1706072	-0.13812907	-0.08243569	-0.16598657
PBX2	-0.13548191	-0.13577648	-0.100453466	-0.0765217	-0.13961309	-0.112303905	-0.12065993	-0.12126116	-0.09462493	-0.09800358	-0.11684993	-0.09976368	-0.08886919	-0.13396259	-0.08176602	-0.118164435	-0.12449807	-0.10144588	-0.09796942	-0.07257012	-0.12267182	-0.0738392	-0.13751587	-0.06623849	-0.102581434	-0.11582241	-0.14603049	-0.0945444	-0.09386591	-0.1385675	-0.13053003	-0.11497097	-0.08557216	-0.11072448	-0.08802871	-0.12899819	-0.12754117	-0.10588063	-0.09601071	-0.13015953	-0.12067878	-0.1211613	-0.14438307	-0.13096926	-0.06044921	-0.112640366	-0.112217344	-0.09651178	-0.12698692	-0.11235182	-0.13537757	-0.105850495	-0.07440889	-0.13374373
PBX3	-0.15982592	-0.15438499	-0.14775859	-0.11256481	-0.17318547	-0.14279269	-0.14611574	-0.15831722	-0.12498924	-0.10888701	-0.13302425	-0.121487156	-0.12419259	-0.15468687	-0.117423125	-0.13446613	-0.15146917	-0.149987	-0.11113646	-0.08428967	-0.14712617	-0.0896371	-0.16514376	-0.095313326	-0.15182051	-0.13684477	-0.1862436	-0.12842801	-0.14043975	-0.17516686	-0.16608523	-0.12596396	-0.11983056	-0.13878798	-0.11490495	-0.15650885	-0.1584752	-0.13959295	-0.14739822	-0.14227514	-0.18056609	-0.15120664	-0.18041185	-0.17565608	-0.07759869	-0.105511695	-0.12602162	-0.11655296	-0.15393357	-0.12994258	-0.16926792	-0.14160654	-0.08648133	-0.16410244
PBXIP1	0.20667645	0.117973045	0.1498558	-0.24090599	0.13037486	0.0891889	-0.12142715	0.11202957	-0.09524983	-0.12216432	0.19748124	-0.10926336	0.14159283	0.13209248	-0.22572957	-0.10395008	-0.11156818	0.07477481	0.13518271	-0.1700645	0.11510931	0.18249987	0.14947622	0.21701357	0.15577832	0.21661825	-0.19043674	0.07437424	0.10831961	0.17536937	-0.1273916	0.16943112	0.1531998	0.1610077	-0.2052063	0.16585854	0.17902584	-0.13000052	0.21600586	0.1722676	-0.12488754	0.21703035	0.23547737	0.17738898	0.1702784	0.12662087	0.13447805	0.1766864	0.13711843	0.16902846	-0.08222094	0.09464897	0.16651496	-0.16230902
PCBP1	-0.13512255	-0.14186157	-0.13936675	-0.09395921	-0.14823495	-0.11941187	-0.1350214	-0.13909623	-0.11983306	-0.09534338	-0.11963923	-0.115124844	-0.120936066	-0.13988414	-0.11047887	-0.13525333	-0.14368126	-0.11925542	-0.097894475	-0.06869466	-0.122268155	-0.08521137	-0.15783377	-0.07590598	-0.14569305	-0.122536555	-0.15582687	-0.1120703	-0.12322658	-0.14732596	-0.14253753	-0.13946122	-0.098278604	-0.116585776	-0.09362697	-0.13264744	-0.13120277	-0.13884126	-0.1341085	-0.1503477	-0.15304483	-0.14070307	-0.16133584	-0.18202595	-0.07636153	-0.10384094	-0.11995817	-0.10464723	-0.13816522	-0.13178323	-0.12492097	-0.12649679	-0.07320005	-0.14054008
PCBP2	0.0540965	-0.09882055	-0.11400528	-0.0879179	-0.06887779	-0.12117626	-0.08228998	-0.16271302	0.05207282	0.11270894	0.07990571	-0.098671354	0.118033186	0.082648434	0.12413122	-0.07278719	-0.05608864	0.07452673	0.11466814	-0.14236078	-0.07955777	-0.1701989	0.1206282	0.06907725	0.10888127	0.109203674	0.1085836	0.066827156	-0.07125536	-0.11482479	-0.089853086	-0.04407852	-0.1020379	0.06412266	0.08404004	0.08896015	-0.08837601	-0.11874619	0.08436695	-0.09958761	-0.10772805	-0.09957186	-0.13123018	-0.067571655	0.079988934	0.09992504	-0.17091419	-0.06815423	0.06904503	0.09511215	-0.064966895	-0.18699266	0.07764583	-0.1288271
PCF11	-0.15197508	-0.15641871	-0.12914637	-0.10077248	-0.1585252	-0.1393479	-0.15596652	-0.13304007	-0.13411412	-0.10871162	-0.10945545	-0.11335288	-0.1278823	-0.13443989	-0.12305689	-0.13676491	-0.14011303	-0.12413832	-0.111495	-0.08707615	-0.10830853	-0.08898411	-0.16054156	-0.063668266	-0.12627937	-0.12552027	-0.16961032	-0.12342618	-0.13782427	-0.16701323	-0.15148017	-0.1463686	-0.085254975	-0.1341615	0.07524053	-0.13162267	-0.14759755	-0.13686423	-0.13979603	-0.13745879	-0.16482177	-0.10998994	-0.1744697	-0.17997338	-0.07363117	-0.08099923	-0.10857257	-0.12741818	-0.14807492	-0.12798639	-0.15201898	-0.08695118	-0.08534077	-0.16332825
PCGF2	0.2194309	0.25568208	0.18029761	0.06603198	0.18258378	0.18094458	0.16345206	0.16061799	0.24613011	0.06828231	0.23398961	-0.034555506	0.21301319	0.10953116	0.13429424	0.21748503	0.15421757	0.0788353	0.18538278	0.10651452	0.12228423	0.034504768	0.12062688	0.05846573	0.11204365	0.14965458	0.1835334	0.20593579	0.20655888	0.21810812	0.1490293	0.23930512	0.07119119	0.2487584	0.10911051	0.15880042	0.22007605	0.124905646	0.18248872	0.16457088	0.09629199	0.122223094	0.16820306	0.13921118	0.03252307	0.11223253	0.15657711	0.25080773	0.18866272	0.1992783	0.18588875	0.09459412	0.13254249	0.1666162
PDX1	-0.071929984	-0.08236854	-0.085159756	-0.07352612	-0.090653434	-0.08185201	-0.07498419	-0.09824736	0.06318844	-0.05939473	-0.06686415	-0.08645531	-0.07834882	-0.09020178	-0.06379283	-0.07812801	-0.07859811	-0.09005148	0.068554655	-0.05504998	-0.09881397	-0.057557635	-0.10502875	-0.067496195	-0.11317134	-0.085742764	-0.10021156	-0.078729115	-0.08121345	-0.09037998	-0.09540045	0.06399029	-0.06962222	0.0626339	-0.07522253	-0.090267844	-0.09110404	-0.07873102	-0.11518968	-0.11229579	-0.12283058	-0.10442941	-0.09963589	-0.10905828	-0.04571994	-0.06720918	-0.091490194	-0.07230787	-0.096930884	-0.07835984	-0.10706659	-0.11164544	-0.05173531	-0.102209836
PEX2	-0.18492696	-0.17925498	-0.13889755	-0.11931449	-0.17532018	-0.17510538	-0.17360723	-0.1706123	-0.14803088	-0.115540646	-0.15447758	-0.12412634	-0.15205334	-0.15768375	-0.12768745	-0.15631515	-0.1769739	-0.13118008	-0.12938201	-0.09996465	-0.13198891	-0.08758343	-0.16382274	-0.07971308	-0.13603829	-0.12945352	-0.19724251	-0.15947342	-0.15621012	-0.19773526	-0.17815834	-0.1552369	-0.09294128	-0.16123125	-0.08417802	-0.14974697	-0.1640929	-0.14613633	-0.14866978	-0.16624026	-0.18024631	-0.14648008	-0.18876603	-0.19519733	-0.083857305	-0.092313595	-0.13742933	-0.15074907	-0.1822016	-0.15549271	-0.1653858	-0.12605649	-0.10352847	-0.18122059
PGR	-0.14600086	0.11408437	0.19741665	-0.14546004	-0.16628395	-0.13969092	-0.13361345	-0.15039605	0.2050961	-0.14743613	0.20028488	-0.19727321	0.20366083	-0.16678135	-0.12022072	0.20897935	-0.13342546	-0.16069628	0.20819616	-0.10921274	-0.15125172	-0.12964104	-0.18545592	-0.13385981	-0.19333518	0.20725471	-0.16588077	0.19137923	-0.11432641	-0.13345517	-0.17234097	0.20294425	-0.16534944	0.19210488	0.1694402	0.21010923	0.21062137	-0.12689969	-0.14459276	-0.14131209	-0.18318161	-0.15945028	-0.20364363	-0.1949458	-0.111293994	0.12566961	0.19571729	0.21334502	-0.15152192	0.20363322	-0.16124469	-0.1661126	-0.078122735	-0.16493298
PHB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHF2	-0.19870926	-0.2164326	-0.20008722	-0.13156873	-0.22472385	-0.18107875	-0.17780308	-0.19018744	-0.1927541	-0.13508976	-0.18810053	-0.12762943	-0.19002387	-0.19901584	-0.13576685	-0.18235597	-0.20280986	-0.16534182	-0.1560629	-0.09655435	-0.17750712	-0.09000399	-0.21519433	-0.1059098	-0.18566017	-0.18242578	-0.2451026	-0.18339704	-0.19719632	-0.23877347	-0.217527	-0.19437543	-0.15068108	-0.19639961	-0.1526704	-0.20067851	-0.21420807	-0.17352708	-0.19560827	-0.20324408	-0.2063521	-0.18929937	-0.21944404	-0.23602286	-0.095802695	-0.14017229	-0.172883	-0.18089747	-0.20871101	-0.18545641	-0.20805515	-0.1793609	-0.11209766	-0.21160598
PHF8	-0.2629151	-0.25965112	-0.25381112	-0.17026141	-0.28479147	-0.24376124	-0.23863505	-0.26457396	-0.21221864	-0.18185963	-0.22243516	-0.19824916	-0.23730546	-0.2573994	-0.18334466	-0.212268	-0.24141358	-0.23552772	-0.17274952	-0.13916913	-0.25312024	-0.14752181	-0.2942792	-0.1545865	-0.26880702	-0.23217	-0.31082577	-0.21511517	-0.230587	-0.2771308	-0.28574523	-0.2397806	-0.20483543	-0.21979831	-0.18213764	-0.26439458	-0.26709354	-0.21715797	-0.2527298	-0.26789767	-0.27363306	-0.24723299	-0.3066746	-0.31383583	-0.14483953	-0.19702308	-0.20044151	-0.1958252	-0.26752514	-0.23716284	-0.2561659	-0.24561174	-0.14533238	-0.2765703
PHOX2B	-0.049633984	-0.049529824	-0.073492646	0.07298121	-0.07369475	-0.048805512	-0.049979962	-0.100284085	0.0598239	-0.051018532	0.060323723	-0.050284825	0.058087043	-0.08274784	-0.050051987	0.06158803	-0.07654748	-0.083332546	0.06122054	0.059987664	-0.103004046	0.118719384	-0.08888563	-0.11423839	-0.108618714	0.06375676	-0.06990181	0.057977077	-0.05675887	-0.068488166	-0.08393215	0.060313888	-0.07793464	0.05893692	0.07617718	-0.06922582	0.063916385	-0.057916738	-0.08064078	-0.0796447	-0.08911719	-0.11002922	-0.07681697	-0.083287045	-0.059214603	-0.08384266	-0.060900025	0.061720364	-0.063054904	0.058322202	-0.06624656	-0.105116345	-0.041888054	-0.07419988
PIAS1	-0.1168897	-0.14005972	-0.112411514	-0.09004172	-0.13204336	-0.108474456	-0.10829362	-0.13156419	-0.107470326	-0.074620694	-0.11043906	-0.07719694	-0.11658713	-0.13378015	-0.08681413	-0.106769726	-0.12391383	-0.108612485	-0.08981148	-0.044803187	-0.12361513	0.059409298	-0.1492514	-0.070331015	-0.13300353	-0.0992064	-0.1499514	-0.11816579	-0.112555765	-0.14105172	-0.14044574	-0.11051804	-0.098208606	-0.114685684	-0.09555108	-0.119779095	-0.12724353	-0.097463995	-0.12012055	-0.12499929	-0.13629512	-0.11850338	-0.14104684	-0.14317012	-0.06883055	-0.09411728	-0.10613073	-0.11103429	-0.12886004	-0.1237903	-0.115402766	-0.12859882	-0.08274967	-0.13557617
PIAS4	0.15918684	0.16170216	0.14134268	-0.1686172	0.107244015	0.1548367	0.16407698	0.1522525	-0.14398196	-0.24723397	0.11054175	-0.15359417	-0.10305088	0.13142468	0.12822612	-0.108943835	0.13523485	-0.13157618	-0.16769703	0.09681633	0.16984044	-0.21266419	-0.16256446	0.24568842	0.1296119	0.22445838	-0.24641573	-0.124975204	0.22594884	0.140822	0.22370075	-0.22535373	-0.22314973	0.1363093	-0.20511824	-0.17486554	0.24471591	0.18339506	-0.13822676	-0.16490345	0.20238253	0.27086917	-0.23909293	0.27465728	0.15349224	-0.23252776	-0.15301837	0.2518624	-0.24594739	0.18580568	0.14408116	0.26163438	0.13042462	-0.20349555
PITX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PKNOX1	-0.17019643	-0.17199598	-0.15053385	-0.10494562	-0.17724578	-0.14642833	-0.15446214	-0.16888839	-0.13226323	-0.12105694	-0.1488372	-0.122435614	-0.13997133	-0.15971586	-0.113245904	-0.14166994	-0.17247583	-0.13534983	-0.1291822	-0.08755843	-0.15774325	-0.08829147	-0.17866628	-0.09014425	-0.15729754	-0.14228679	-0.1968665	-0.13132824	-0.145145	-0.17923385	-0.17654687	-0.14602278	-0.118328296	-0.14470898	-0.11599756	-0.16371086	-0.16661091	-0.13416353	-0.1572518	-0.16749075	-0.17698103	-0.16014439	-0.17515299	-0.1814122	-0.088674285	-0.124176025	-0.14259532	-0.12915936	-0.1726795	-0.14794812	-0.1705697	-0.14176889	-0.09079752	-0.18212235
PLAG1	-0.15024382	-0.14818695	-0.14250347	-0.112728685	-0.16145207	-0.13331279	-0.12524126	-0.14388779	-0.1425777	-0.10721075	-0.11753902	-0.11987041	-0.13127364	-0.1321816	-0.12005735	-0.12781136	-0.14245187	-0.13738485	-0.09763651	-0.08424306	-0.10979126	-0.08631729	-0.15721701	-0.0740232	-0.14203574	-0.1063416	-0.16466807	-0.110007204	-0.12769906	-0.15759759	-0.16068256	-0.12663332	-0.09030353	-0.13277635	-0.07900367	-0.14944367	-0.13180518	-0.12326131	-0.14390372	-0.14687388	-0.16752356	-0.13840318	-0.17514892	-0.1773887	-0.06598141	-0.089896485	-0.101964824	-0.1173134	-0.15102372	-0.13855441	-0.15152848	-0.10941037	-0.08514179	-0.14828897
PML	-0.21925308	-0.24520148	-0.21240062	-0.13265623	-0.24719423	-0.19740762	-0.20371781	-0.20977637	-0.21754391	-0.14473435	-0.2214118	-0.1135659	-0.2178335	-0.20018558	-0.1462869	-0.22271396	-0.23046282	-0.1674042	-0.18956582	-0.09387501	-0.19035372	-0.084059745	-0.2311613	-0.08465264	-0.1792392	-0.20194454	-0.28358313	-0.20783797	-0.19996402	-0.2646229	-0.23541941	-0.23800631	-0.14732394	-0.21605524	-0.15314165	-0.20751497	-0.23439626	-0.19198345	-0.20757471	-0.22792841	-0.21732214	-0.20306996	-0.22240901	-0.25307107	-0.103688195	-0.15001062	-0.19418883	-0.21059538	-0.23517773	-0.22431257	-0.21433839	-0.20379873	-0.11706329	-0.22357737
POU2F1	-0.15035856	-0.17539702	-0.14031832	-0.081123844	-0.16285524	-0.13335037	-0.13171244	-0.15404162	-0.13303824	-0.11605631	-0.15155591	-0.09635659	-0.1321538	-0.14491154	-0.0893676	-0.1373513	-0.14772084	-0.11544219	-0.12157766	-0.061899953	-0.14869656	-0.06855418	-0.16911288	-0.064297974	-0.14652567	-0.14762492	-0.1919977	-0.13107727	-0.1329863	-0.16487306	-0.1791777	-0.14227083	-0.10784698	-0.13288136	-0.114807	-0.15845555	-0.16948897	-0.13754098	-0.13808021	-0.1668969	-0.15284945	-0.13929042	-0.16247645	-0.17672996	-0.08247534	-0.12495273	-0.14213964	-0.12211006	-0.16872832	-0.15205358	-0.15243924	-0.13964215	-0.07797014	-0.16329828
POU2F2	-0.2257208	-0.24606171	-0.20276634	-0.13847114	-0.23773451	-0.20115638	-0.20106925	-0.22388285	-0.20133044	-0.15132578	-0.21675116	-0.13143517	-0.2075297	-0.21027726	-0.15384564	-0.18646759	-0.22522846	-0.1766608	-0.18063135	-0.10788429	-0.19636227	-0.103146516	-0.22480609	-0.10014273	-0.1924037	-0.18757838	-0.26943412	-0.1940841	-0.20710655	-0.25667801	-0.22355278	-0.19359984	-0.15013656	-0.21015021	-0.15666112	-0.21410799	-0.21466015	-0.16881612	-0.19103885	-0.21637908	-0.22011894	-0.20109147	-0.21925679	-0.23568675	-0.112324186	-0.13243507	-0.17330521	-0.19482732	-0.23371778	-0.20604421	-0.21587019	-0.19226936	-0.13238287	-0.23499466
POU3F2	-0.1623554	-0.19130495	-0.17445143	-0.09145983	-0.2162221	-0.14614679	-0.14892766	-0.18715823	-0.17098972	-0.123653114	-0.17195871	-0.09100146	-0.17888539	-0.16928272	-0.095720105	-0.16494353	-0.17260431	-0.14238001	-0.1326846	-0.06120857	-0.16808663	-0.07585889	-0.19604585	-0.0747933	-0.16936512	-0.15841721	-0.20880972	-0.16253865	-0.17049177	-0.17247768	-0.19719854	-0.15850486	-0.12861207	-0.16681616	-0.12832378	-0.17905644	-0.19462328	-0.14216961	-0.15766671	-0.19264081	-0.18947168	-0.16928335	-0.18608052	-0.21065228	-0.09865333	-0.15465051	-0.16199753	-0.14947781	-0.19082133	-0.18121691	-0.17612734	-0.1865121	-0.09650595	-0.1761801
